Station;010 Wedding;010 Wedding;010 Wedding;010 Wedding;010 Wedding
25.02.2020 01:00;7;1;14;15;38
25.02.2020 02:00;7;1;11;13;38
25.02.2020 03:00;7;1;10;12;37
25.02.2020 04:00;6;1;7;9;42
25.02.2020 05:00;6;2;9;12;44
25.02.2020 06:00;5;3;13;18;45
25.02.2020 07:00;6;7;26;36;36
25.02.2020 08:00;6;16;42;65;30
25.02.2020 09:00;7;18;46;73;34
25.02.2020 10:00;8;10;32;48;49
25.02.2020 11:00;9;8;28;40;49
25.02.2020 12:00;10;6;20;30;57
25.02.2020 13:00;9;7;21;31;60
25.02.2020 14:00;8;7;20;31;66
25.02.2020 15:00;9;7;23;34;61
25.02.2020 16:00;10;5;16;23;67
25.02.2020 17:00;9;5;21;28;61
25.02.2020 18:00;6;5;31;38;54
25.02.2020 19:00;6;3;16;21;67
25.02.2020 20:00;7;3;18;23;65
25.02.2020 21:00;8;2;17;20;64
25.02.2020 22:00;8;2;17;20;61
25.02.2020 23:00;8;2;17;21;60
26.02.2020 00:00;7;1;14;16;64
26.02.2020 01:00;8;2;17;20;57
26.02.2020 02:00;8;1;9;10;67
26.02.2020 03:00;7;1;11;11;68
26.02.2020 04:00;9;1;15;17;59
26.02.2020 05:00;12;2;16;19;52
26.02.2020 06:00;12;3;23;27;46
26.02.2020 07:00;13;9;37;50;34
26.02.2020 08:00;12;13;44;63;29
26.02.2020 09:00;15;17;51;76;23
26.02.2020 10:00;12;8;37;49;36
26.02.2020 11:00;10;8;31;44;44
26.02.2020 12:00;7;10;37;53;37
26.02.2020 13:00;7;11;40;56;32
26.02.2020 14:00;12;11;36;54;35
26.02.2020 15:00;16;10;34;50;36
26.02.2020 16:00;16;9;34;48;36
26.02.2020 17:00;17;9;29;42;35
26.02.2020 18:00;16;7;29;40;34
26.02.2020 19:00;10;7;43;53;33
26.02.2020 20:00;9;5;32;39;46
26.02.2020 21:00;7;5;41;48;37
26.02.2020 22:00;8;2;26;30;47
26.02.2020 23:00;8;3;28;33;47
27.02.2020 00:00;9;3;25;30;48
27.02.2020 01:00;10;3;23;27;48
27.02.2020 02:00;11;3;23;27;46
27.02.2020 03:00;10;3;25;30;44
27.02.2020 04:00;10;3;23;28;45
27.02.2020 05:00;9;4;31;38;40
27.02.2020 06:00;9;4;32;39;39
27.02.2020 07:00;9;7;40;50;30
27.02.2020 08:00;9;7;38;48;35
27.02.2020 09:00;16;10;35;50;37
27.02.2020 10:00;13;9;25;39;46
27.02.2020 11:00;16;8;25;38;46
27.02.2020 12:00;16;9;22;36;51
27.02.2020 13:00;15;15;24;47;54
27.02.2020 14:00;57;72;41;151;45
27.02.2020 15:00;43;45;32;101;53
27.02.2020 16:00;13;16;22;46;62
27.02.2020 17:00;13;7;25;36;55
27.02.2020 18:00;15;6;42;51;37
27.02.2020 19:00;14;1;38;40;37
27.02.2020 20:00;18;1;50;51;27
27.02.2020 21:00;21;2;63;66;12
27.02.2020 22:00;24;13;67;86;5
27.02.2020 23:00;15;8;37;50;39
28.02.2020 00:00;14;2;35;39;38
28.02.2020 01:00;21;3;45;50;14
28.02.2020 02:00;21;2;36;38;18
28.02.2020 03:00;17;3;31;35;28
28.02.2020 04:00;15;5;35;42;26
28.02.2020 05:00;17;6;32;41;33
28.02.2020 06:00;16;6;31;40;35
28.02.2020 07:00;16;6;35;45;30
28.02.2020 08:00;14;7;32;43;33
28.02.2020 09:00;11;10;35;50;35
28.02.2020 10:00;13;9;33;46;41
28.02.2020 11:00;12;9;32;46;45
28.02.2020 12:00;10;8;26;38;54
28.02.2020 13:00;12;7;22;33;60
28.02.2020 14:00;16;9;27;40;58
28.02.2020 15:00;13;12;25;44;62
28.02.2020 16:00;9;10;28;43;60
28.02.2020 17:00;8;7;28;38;58
28.02.2020 18:00;9;5;27;36;54
28.02.2020 19:00;12;4;26;31;52
28.02.2020 20:00;14;6;37;46;40
28.02.2020 21:00;14;3;30;35;44
28.02.2020 22:00;15;3;22;27;49
28.02.2020 23:00;16;4;24;31;47
29.02.2020 00:00;15;2;21;24;50
29.02.2020 01:00;16;2;17;20;53
29.02.2020 02:00;17;1;15;16;54
29.02.2020 03:00;16;1;16;17;53
29.02.2020 04:00;14;2;13;16;58
29.02.2020 05:00;10;1;9;10;66
29.02.2020 06:00;7;1;9;11;69
29.02.2020 07:00;6;1;12;14;66
29.02.2020 08:00;8;2;15;18;59
29.02.2020 09:00;10;3;18;23;53
29.02.2020 10:00;11;5;23;30;46
29.02.2020 11:00;12;7;24;35;42
29.02.2020 12:00;12;10;23;39;41
29.02.2020 13:00;14;7;14;25;50
29.02.2020 14:00;21;6;13;22;53
29.02.2020 15:00;31;6;15;24;53
29.02.2020 16:00;35;8;20;32;48
29.02.2020 17:00;27;6;19;28;48
29.02.2020 18:00;28;4;21;27;46
29.02.2020 19:00;28;4;22;28;43
29.02.2020 20:00;25;4;22;28;43
29.02.2020 21:00;20;4;22;27;43
29.02.2020 22:00;17;3;20;25;47
29.02.2020 23:00;6;1;7;9;75
01.03.2020 00:00;5;1;6;7;80
01.03.2020 01:00;5;1;7;8;77
01.03.2020 02:00;6;1;10;12;71
01.03.2020 03:00;5;1;7;8;71
01.03.2020 04:00;5;1;8;9;72
01.03.2020 05:00;5;1;7;8;72
01.03.2020 06:00;5;1;8;10;71
01.03.2020 07:00;5;2;12;14;64
01.03.2020 08:00;5;1;10;12;63
01.03.2020 09:00;5;2;9;12;66
01.03.2020 10:00;6;3;10;14;65
01.03.2020 11:00;6;3;9;14;66
01.03.2020 12:00;6;2;8;12;70
01.03.2020 13:00;5;3;9;13;72
01.03.2020 14:00;5;3;11;15;70
01.03.2020 15:00;5;3;14;19;66
01.03.2020 16:00;4;3;11;16;70
01.03.2020 17:00;6;2;8;11;72
01.03.2020 18:00;6;3;14;18;67
01.03.2020 19:00;6;4;24;30;56
01.03.2020 20:00;9;4;32;38;47
01.03.2020 21:00;10;3;36;41;42
01.03.2020 22:00;9;2;29;32;45
01.03.2020 23:00;8;2;25;28;43
02.03.2020 00:00;8;4;23;30;41
02.03.2020 01:00;8;2;24;26;38
02.03.2020 02:00;8;1;29;30;32
02.03.2020 03:00;8;1;25;27;34
02.03.2020 04:00;7;1;20;22;40
02.03.2020 05:00;7;1;21;22;41
02.03.2020 06:00;7;2;21;24;40
02.03.2020 07:00;8;8;35;47;26
02.03.2020 08:00;8;16;48;72;16
02.03.2020 09:00;9;21;48;79;19
02.03.2020 10:00;8;13;38;58;34
02.03.2020 11:00;5;11;32;49;50
02.03.2020 12:00;6;12;35;53;53
02.03.2020 13:00;12;13;39;60;49
02.03.2020 14:00;18;11;31;49;52
02.03.2020 15:00;16;4;21;27;60
02.03.2020 16:00;15;4;19;25;65
02.03.2020 17:00;18;6;33;42;53
02.03.2020 18:00;18;8;41;52;43
02.03.2020 19:00;21;3;44;49;35
02.03.2020 20:00;19;3;40;44;35
02.03.2020 21:00;17;1;29;31;43
02.03.2020 22:00;18;1;32;33;38
02.03.2020 23:00;19;1;30;31;39
03.03.2020 00:00;18;1;27;27;40
03.03.2020 01:00;15;0;23;24;44
03.03.2020 02:00;13;0;18;18;49
03.03.2020 03:00;14;0;15;16;48
03.03.2020 04:00;13;0;15;15;49
03.03.2020 05:00;12;0;16;17;49
03.03.2020 06:00;14;0;19;20;43
03.03.2020 07:00;15;1;31;33;28
03.03.2020 08:00;16;12;44;62;13
03.03.2020 09:00;18;23;47;82;8
03.03.2020 10:00;20;20;39;69;13
03.03.2020 11:00;21;14;32;53;19
03.03.2020 12:00;19;13;31;51;21
03.03.2020 13:00;15;20;40;71;25
03.03.2020 14:00;15;;;;
03.03.2020 15:00;12;15;36;59;28
03.03.2020 16:00;8;18;41;68;25
03.03.2020 17:00;5;15;48;70;30
03.03.2020 18:00;6;8;33;45;46
03.03.2020 19:00;7;2;15;18;62
03.03.2020 20:00;8;12;53;71;34
03.03.2020 21:00;9;18;59;86;22
03.03.2020 22:00;12;26;59;98;13
03.03.2020 23:00;13;5;35;42;31
04.03.2020 00:00;14;7;37;48;24
04.03.2020 01:00;12;4;31;38;32
04.03.2020 02:00;11;1;20;22;42
04.03.2020 03:00;12;8;33;46;29
04.03.2020 04:00;15;2;20;23;40
04.03.2020 05:00;20;2;23;25;36
04.03.2020 06:00;22;4;32;38;28
04.03.2020 07:00;27;20;52;83;11
04.03.2020 08:00;35;26;51;90;13
04.03.2020 09:00;37;28;46;90;18
04.03.2020 10:00;25;12;29;48;37
04.03.2020 11:00;22;8;24;35;44
04.03.2020 12:00;23;10;20;35;48
04.03.2020 13:00;21;6;19;27;54
04.03.2020 14:00;22;7;18;29;57
04.03.2020 15:00;19;6;19;28;62
04.03.2020 16:00;17;7;22;32;59
04.03.2020 17:00;17;10;35;50;46
04.03.2020 18:00;16;8;34;47;48
04.03.2020 19:00;16;7;35;46;43
04.03.2020 20:00;15;4;26;32;46
04.03.2020 21:00;14;4;25;31;44
04.03.2020 22:00;15;5;31;38;34
04.03.2020 23:00;17;6;34;44;28
05.03.2020 00:00;18;7;34;45;24
05.03.2020 01:00;18;4;30;35;23
05.03.2020 02:00;18;3;27;31;22
05.03.2020 03:00;19;3;28;33;18
05.03.2020 04:00;19;5;34;42;11
05.03.2020 05:00;21;4;37;43;8
05.03.2020 06:00;22;11;41;58;3
05.03.2020 07:00;24;24;43;80;2
05.03.2020 08:00;25;39;46;105;4
05.03.2020 09:00;27;34;40;92;8
05.03.2020 10:00;27;33;39;90;12
05.03.2020 11:00;29;32;37;87;18
05.03.2020 12:00;25;16;30;54;35
05.03.2020 13:00;19;9;21;35;54
05.03.2020 14:00;15;6;20;28;64
05.03.2020 15:00;15;5;24;32;64
05.03.2020 16:00;16;4;21;28;67
05.03.2020 17:00;14;3;27;32;58
05.03.2020 18:00;11;1;25;26;65
05.03.2020 19:00;11;3;31;36;55
05.03.2020 20:00;13;1;29;30;53
05.03.2020 21:00;13;0;22;22;58
05.03.2020 22:00;15;0;20;21;57
05.03.2020 23:00;17;1;20;20;55
06.03.2020 00:00;18;0;17;17;56
06.03.2020 01:00;19;0;15;15;56
06.03.2020 02:00;19;0;16;16;55
06.03.2020 03:00;20;1;14;15;54
06.03.2020 04:00;19;1;14;15;54
06.03.2020 05:00;19;1;15;16;53
06.03.2020 06:00;20;1;17;19;50
06.03.2020 07:00;20;1;23;25;45
06.03.2020 08:00;21;3;26;31;41
06.03.2020 09:00;22;3;29;33;38
06.03.2020 10:00;22;5;28;36;38
06.03.2020 11:00;20;4;26;31;39
06.03.2020 12:00;17;4;27;33;38
06.03.2020 13:00;16;5;29;36;34
06.03.2020 14:00;17;6;34;43;28
06.03.2020 15:00;21;7;34;44;26
06.03.2020 16:00;22;8;37;48;21
06.03.2020 17:00;20;10;42;57;16
06.03.2020 18:00;15;10;49;64;11
06.03.2020 19:00;16;23;57;92;4
06.03.2020 20:00;14;32;55;105;3
06.03.2020 21:00;15;28;52;94;3
06.03.2020 22:00;15;17;43;69;5
06.03.2020 23:00;27;23;42;76;8
07.03.2020 00:00;25;14;34;55;21
07.03.2020 01:00;24;12;32;50;25
07.03.2020 02:00;19;10;31;47;26
07.03.2020 03:00;15;9;27;40;28
07.03.2020 04:00;19;9;31;44;27
07.03.2020 05:00;22;11;38;55;26
07.03.2020 06:00;21;8;32;44;35
07.03.2020 07:00;20;4;26;33;45
07.03.2020 08:00;19;4;24;30;50
07.03.2020 09:00;22;6;28;37;50
07.03.2020 10:00;24;6;29;39;49
07.03.2020 11:00;24;5;26;34;51
07.03.2020 12:00;24;7;29;40;48
07.03.2020 13:00;25;9;32;45;45
07.03.2020 14:00;23;9;34;48;47
07.03.2020 15:00;20;9;37;51;50
07.03.2020 16:00;21;7;34;45;53
07.03.2020 17:00;21;7;43;54;47
07.03.2020 18:00;22;9;48;62;43
07.03.2020 19:00;26;11;59;76;37
07.03.2020 20:00;27;8;57;69;30
07.03.2020 21:00;28;3;42;47;38
07.03.2020 22:00;25;3;28;32;48
07.03.2020 23:00;23;3;30;35;43
08.03.2020 00:00;23;3;30;35;40
08.03.2020 01:00;21;1;26;26;44
08.03.2020 02:00;20;1;21;22;46
08.03.2020 03:00;19;1;28;30;39
08.03.2020 04:00;21;2;29;32;33
08.03.2020 05:00;21;1;21;23;40
08.03.2020 06:00;19;1;24;26;34
08.03.2020 07:00;22;2;27;29;30
08.03.2020 08:00;21;4;23;29;33
08.03.2020 09:00;20;4;19;25;39
08.03.2020 10:00;18;4;17;23;44
08.03.2020 11:00;19;5;18;26;45
08.03.2020 12:00;20;7;19;29;46
08.03.2020 13:00;21;6;18;26;48
08.03.2020 14:00;22;5;14;23;51
08.03.2020 15:00;21;6;14;24;53
08.03.2020 16:00;20;5;15;23;55
08.03.2020 17:00;20;4;15;21;55
08.03.2020 18:00;19;4;21;27;50
08.03.2020 19:00;19;3;23;27;48
08.03.2020 20:00;19;4;28;34;41
08.03.2020 21:00;18;4;31;36;38
08.03.2020 22:00;16;3;29;33;38
08.03.2020 23:00;14;4;26;32;41
09.03.2020 00:00;14;2;18;22;50
09.03.2020 01:00;13;1;19;21;48
09.03.2020 02:00;13;1;17;19;49
09.03.2020 03:00;13;1;17;18;47
09.03.2020 04:00;13;1;16;17;48
09.03.2020 05:00;14;1;18;19;46
09.03.2020 06:00;14;2;27;30;38
09.03.2020 07:00;15;10;37;52;30
09.03.2020 08:00;17;16;43;68;24
09.03.2020 09:00;18;21;49;81;18
09.03.2020 10:00;19;19;48;76;17
09.03.2020 11:00;21;22;45;78;19
09.03.2020 12:00;18;13;30;50;30
09.03.2020 13:00;18;13;35;55;31
09.03.2020 14:00;17;10;33;49;38
09.03.2020 15:00;16;10;30;45;44
09.03.2020 16:00;11;12;42;60;39
09.03.2020 17:00;15;15;48;71;32
09.03.2020 18:00;14;13;58;79;24
09.03.2020 19:00;18;15;55;78;22
09.03.2020 20:00;18;9;52;66;24
09.03.2020 21:00;16;5;43;50;30
09.03.2020 22:00;15;1;29;31;41
09.03.2020 23:00;14;2;24;27;44
10.03.2020 00:00;13;1;24;26;43
10.03.2020 01:00;13;1;19;21;47
10.03.2020 02:00;13;2;24;27;41
10.03.2020 03:00;13;1;20;22;41
10.03.2020 04:00;12;2;23;26;38
10.03.2020 05:00;12;3;19;23;39
10.03.2020 06:00;12;6;24;33;33
10.03.2020 07:00;11;9;32;45;26
10.03.2020 08:00;11;13;36;57;24
10.03.2020 09:00;12;18;31;58;31
10.03.2020 10:00;13;15;26;50;39
10.03.2020 11:00;9;9;23;37;50
10.03.2020 12:00;9;12;26;45;46
10.03.2020 13:00;7;8;23;35;47
10.03.2020 14:00;6;9;26;41;43
10.03.2020 15:00;6;14;32;52;37
10.03.2020 16:00;6;18;39;66;29
10.03.2020 17:00;6;11;35;52;32
10.03.2020 18:00;6;7;30;41;37
10.03.2020 19:00;6;6;26;36;38
10.03.2020 20:00;7;5;24;31;38
10.03.2020 21:00;8;4;23;28;37
10.03.2020 22:00;9;3;20;25;37
10.03.2020 23:00;9;2;15;18;39
11.03.2020 00:00;8;1;12;13;42
11.03.2020 01:00;6;2;14;16;42
11.03.2020 02:00;6;4;28;34;61
11.03.2020 03:00;6;3;34;38;49
11.03.2020 04:00;6;2;21;23;56
11.03.2020 05:00;7;2;28;32;46
11.03.2020 06:00;7;8;39;51;43
11.03.2020 07:00;7;12;47;65;39
11.03.2020 08:00;8;12;46;65;36
11.03.2020 09:00;9;11;36;52;47
11.03.2020 10:00;10;11;35;52;44
11.03.2020 11:00;11;6;19;28;58
11.03.2020 12:00;9;9;24;37;58
11.03.2020 13:00;7;8;22;34;65
11.03.2020 14:00;8;7;29;40;60
11.03.2020 15:00;9;7;27;38;59
11.03.2020 16:00;9;8;28;40;58
11.03.2020 17:00;9;9;42;56;49
11.03.2020 18:00;9;8;39;51;47
11.03.2020 19:00;9;4;25;31;55
11.03.2020 20:00;9;3;29;34;52
11.03.2020 21:00;9;4;35;42;44
11.03.2020 22:00;11;8;44;55;34
11.03.2020 23:00;10;4;28;35;47
12.03.2020 00:00;11;3;21;26;48
12.03.2020 01:00;11;2;18;21;47
12.03.2020 02:00;11;2;17;20;43
12.03.2020 03:00;12;2;13;16;39
12.03.2020 04:00;9;2;12;16;41
12.03.2020 05:00;6;2;9;12;46
12.03.2020 06:00;5;3;11;15;47
12.03.2020 07:00;6;6;18;27;44
12.03.2020 08:00;6;7;21;32;44
12.03.2020 09:00;7;6;18;28;50
12.03.2020 10:00;7;5;18;25;65
12.03.2020 11:00;21;5;16;24;71
12.03.2020 12:00;9;4;22;29;73
12.03.2020 13:00;8;7;24;35;69
12.03.2020 14:00;7;7;22;33;70
12.03.2020 15:00;9;8;18;30;72
12.03.2020 16:00;9;7;21;32;68
12.03.2020 17:00;8;6;20;30;68
12.03.2020 18:00;8;7;27;38;63
12.03.2020 19:00;7;5;33;41;52
12.03.2020 20:00;8;4;30;36;48
12.03.2020 21:00;8;3;24;28;53
12.03.2020 22:00;9;3;25;30;49
12.03.2020 23:00;9;4;25;31;48
13.03.2020 00:00;7;2;14;17;63
13.03.2020 01:00;6;1;9;10;72
13.03.2020 02:00;6;2;23;27;56
13.03.2020 03:00;6;0;10;10;66
13.03.2020 04:00;7;1;11;11;61
13.03.2020 05:00;8;0;13;14;58
13.03.2020 06:00;8;2;17;19;55
13.03.2020 07:00;9;7;29;40;41
13.03.2020 08:00;9;6;27;36;45
13.03.2020 09:00;11;9;27;41;46
13.03.2020 10:00;13;4;13;19;65
13.03.2020 11:00;15;4;12;17;67
13.03.2020 12:00;12;4;11;16;68
13.03.2020 13:00;9;3;13;18;67
13.03.2020 14:00;8;4;17;23;62
13.03.2020 15:00;7;6;21;30;59
13.03.2020 16:00;5;9;28;42;53
13.03.2020 17:00;5;5;23;30;56
13.03.2020 18:00;9;7;31;42;53
13.03.2020 19:00;5;7;35;45;49
13.03.2020 20:00;7;8;40;52;51
13.03.2020 21:00;10;7;38;49;52
13.03.2020 22:00;17;5;32;40;62
13.03.2020 23:00;18;7;41;51;57
14.03.2020 00:00;18;8;44;56;52
14.03.2020 01:00;18;4;26;32;63
14.03.2020 02:00;17;0;8;9;69
14.03.2020 03:00;17;1;13;14;61
14.03.2020 04:00;16;2;22;24;49
14.03.2020 05:00;15;9;36;50;34
14.03.2020 06:00;16;10;45;60;24
14.03.2020 07:00;18;26;56;96;12
14.03.2020 08:00;17;35;70;123;9
14.03.2020 09:00;16;10;43;59;37
14.03.2020 10:00;11;3;18;24;63
14.03.2020 11:00;9;3;12;16;76
14.03.2020 12:00;10;4;13;19;77
14.03.2020 13:00;9;3;12;17;79
14.03.2020 14:00;10;4;16;22;77
14.03.2020 15:00;10;5;22;29;74
14.03.2020 16:00;10;4;22;29;73
14.03.2020 17:00;10;4;24;30;71
14.03.2020 18:00;11;3;25;30;68
14.03.2020 19:00;11;4;34;40;57
14.03.2020 20:00;12;5;42;49;49
14.03.2020 21:00;14;2;35;38;54
14.03.2020 22:00;20;1;42;43;44
14.03.2020 23:00;15;1;45;47;39
15.03.2020 00:00;15;2;35;38;46
15.03.2020 01:00;14;1;25;26;55
15.03.2020 02:00;13;1;22;23;55
15.03.2020 03:00;12;1;17;18;57
15.03.2020 04:00;12;1;16;17;55
15.03.2020 05:00;12;1;16;17;53
15.03.2020 06:00;12;1;16;17;52
15.03.2020 07:00;12;1;17;19;50
15.03.2020 08:00;12;2;14;17;55
15.03.2020 09:00;12;3;11;15;59
15.03.2020 10:00;13;3;11;15;64
15.03.2020 11:00;14;3;9;13;68
15.03.2020 12:00;14;3;8;12;73
15.03.2020 13:00;14;3;9;13;76
15.03.2020 14:00;13;3;8;13;80
15.03.2020 15:00;10;3;9;13;81
15.03.2020 16:00;9;2;9;12;81
15.03.2020 17:00;8;2;11;14;77
15.03.2020 18:00;9;3;16;21;73
15.03.2020 19:00;10;2;17;20;69
15.03.2020 20:00;11;1;19;22;63
15.03.2020 21:00;12;1;19;22;62
15.03.2020 22:00;14;2;20;23;62
15.03.2020 23:00;16;1;22;24;58
16.03.2020 00:00;17;1;18;20;61
16.03.2020 01:00;17;1;17;18;60
16.03.2020 02:00;17;1;15;17;60
16.03.2020 03:00;17;1;16;17;57
16.03.2020 04:00;17;1;19;21;55
16.03.2020 05:00;17;1;20;21;52
16.03.2020 06:00;17;2;26;29;45
16.03.2020 07:00;17;7;45;55;28
16.03.2020 08:00;19;29;56;100;20
16.03.2020 09:00;22;26;48;88;27
16.03.2020 10:00;30;24;40;78;34
16.03.2020 11:00;21;17;34;60;42
16.03.2020 12:00;17;11;28;45;51
16.03.2020 13:00;15;11;26;42;62
16.03.2020 14:00;13;8;26;38;69
16.03.2020 15:00;12;8;30;43;72
16.03.2020 16:00;11;7;28;38;71
16.03.2020 17:00;11;6;28;37;67
16.03.2020 18:00;11;6;38;47;60
16.03.2020 19:00;12;2;40;44;50
16.03.2020 20:00;22;69;87;192;11
16.03.2020 21:00;28;123;97;285;3
16.03.2020 22:00;22;19;78;107;9
16.03.2020 23:00;23;11;60;76;19
17.03.2020 00:00;23;31;57;105;16
17.03.2020 01:00;25;26;61;100;3
17.03.2020 02:00;26;36;56;111;2
17.03.2020 03:00;26;4;45;51;15
17.03.2020 04:00;26;4;48;54;9
17.03.2020 05:00;26;11;55;71;4
17.03.2020 06:00;24;19;52;81;11
17.03.2020 07:00;26;22;59;93;8
17.03.2020 08:00;29;21;58;91;9
17.03.2020 09:00;34;36;61;117;7
17.03.2020 10:00;42;56;65;150;8
17.03.2020 11:00;42;25;45;83;26
17.03.2020 12:00;27;11;32;49;47
17.03.2020 13:00;25;10;31;46;52
17.03.2020 14:00;22;8;25;38;61
17.03.2020 15:00;20;7;27;38;67
17.03.2020 16:00;18;6;23;31;70
17.03.2020 17:00;15;7;30;40;66
17.03.2020 18:00;14;7;45;56;57
17.03.2020 19:00;12;1;22;23;66
17.03.2020 20:00;15;1;36;38;49
17.03.2020 21:00;17;2;38;41;44
17.03.2020 22:00;19;5;43;51;38
17.03.2020 23:00;17;2;36;39;44
18.03.2020 00:00;18;1;38;40;43
18.03.2020 01:00;18;2;35;38;43
18.03.2020 02:00;18;2;34;36;41
18.03.2020 03:00;18;1;41;43;32
18.03.2020 04:00;20;2;31;33;38
18.03.2020 05:00;24;2;30;33;35
18.03.2020 06:00;31;8;37;50;22
18.03.2020 07:00;35;26;51;91;9
18.03.2020 08:00;37;21;42;73;13
18.03.2020 09:00;37;22;42;75;19
18.03.2020 10:00;30;14;31;52;40
18.03.2020 11:00;20;6;18;27;68
18.03.2020 12:00;17;7;19;30;69
18.03.2020 13:00;17;6;16;25;76
18.03.2020 14:00;12;4;14;21;81
18.03.2020 15:00;13;4;17;23;80
18.03.2020 16:00;15;4;15;21;82
18.03.2020 17:00;15;3;19;24;79
18.03.2020 18:00;16;4;28;33;70
18.03.2020 19:00;18;6;57;66;39
18.03.2020 20:00;21;7;56;66;35
18.03.2020 21:00;18;3;28;32;61
18.03.2020 22:00;20;4;30;36;57
18.03.2020 23:00;20;2;29;32;57
19.03.2020 00:00;19;3;25;30;58
19.03.2020 01:00;19;1;20;22;60
19.03.2020 02:00;21;1;24;25;52
19.03.2020 03:00;21;1;22;23;51
19.03.2020 04:00;23;1;21;22;48
19.03.2020 05:00;24;1;25;27;42
19.03.2020 06:00;25;2;31;34;35
19.03.2020 07:00;30;6;42;51;23
19.03.2020 08:00;31;9;45;58;21
19.03.2020 09:00;30;14;47;69;19
19.03.2020 10:00;29;18;44;72;26
19.03.2020 11:00;23;12;30;48;43
19.03.2020 12:00;23;3;11;16;56
19.03.2020 13:00;23;5;14;22;51
19.03.2020 14:00;20;3;11;16;50
19.03.2020 15:00;18;2;10;12;53
19.03.2020 16:00;16;2;10;13;53
19.03.2020 17:00;14;1;11;12;53
19.03.2020 18:00;12;1;12;13;52
19.03.2020 19:00;9;0;9;10;58
19.03.2020 20:00;12;0;11;11;60
19.03.2020 21:00;10;0;11;11;63
19.03.2020 22:00;10;0;11;11;61
19.03.2020 23:00;11;0;11;11;61
20.03.2020 00:00;13;0;11;11;61
20.03.2020 01:00;13;0;10;10;62
20.03.2020 02:00;13;0;11;11;56
20.03.2020 03:00;13;0;11;12;53
20.03.2020 04:00;14;0;12;12;50
20.03.2020 05:00;15;0;13;13;47
20.03.2020 06:00;16;0;16;16;47
20.03.2020 07:00;14;1;21;23;47
20.03.2020 08:00;14;2;29;32;43
20.03.2020 09:00;14;2;24;26;51
20.03.2020 10:00;13;1;21;23;58
20.03.2020 11:00;17;2;24;27;49
20.03.2020 12:00;18;1;13;14;62
20.03.2020 13:00;18;1;13;14;62
20.03.2020 14:00;16;1;12;13;62
20.03.2020 15:00;15;1;12;13;64
20.03.2020 16:00;15;1;13;14;69
20.03.2020 17:00;9;0;11;12;77
20.03.2020 18:00;5;0;9;9;82
20.03.2020 19:00;11;0;17;17;60
20.03.2020 20:00;11;0;15;15;59
20.03.2020 21:00;13;0;14;15;57
20.03.2020 22:00;14;0;12;12;58
20.03.2020 23:00;12;0;9;9;60
21.03.2020 00:00;11;0;4;5;65
21.03.2020 01:00;12;0;5;5;62
21.03.2020 02:00;12;0;5;6;62
21.03.2020 03:00;13;0;6;7;59
21.03.2020 04:00;15;0;7;7;57
21.03.2020 05:00;11;0;5;6;58
21.03.2020 06:00;9;0;6;7;55
21.03.2020 07:00;9;1;8;9;51
21.03.2020 08:00;7;1;6;8;57
21.03.2020 09:00;6;1;4;6;63
21.03.2020 10:00;6;1;4;5;67
21.03.2020 11:00;6;1;3;5;70
21.03.2020 12:00;6;1;3;4;73
21.03.2020 13:00;6;1;3;5;74
21.03.2020 14:00;7;1;4;5;73
21.03.2020 15:00;7;1;4;5;78
21.03.2020 16:00;7;1;4;5;80
21.03.2020 17:00;7;1;4;5;80
21.03.2020 18:00;6;1;5;6;78
21.03.2020 19:00;7;0;9;9;72
21.03.2020 20:00;9;0;12;12;67
21.03.2020 21:00;7;0;6;7;69
21.03.2020 22:00;7;0;6;6;68
21.03.2020 23:00;8;0;9;9;63
22.03.2020 00:00;7;0;11;12;60
22.03.2020 01:00;6;0;9;10;64
22.03.2020 02:00;7;0;8;9;63
22.03.2020 03:00;8;0;11;11;57
22.03.2020 04:00;8;0;11;12;56
22.03.2020 05:00;9;0;12;13;55
22.03.2020 06:00;9;0;12;13;55
22.03.2020 07:00;9;1;17;18;50
22.03.2020 08:00;9;1;12;14;60
22.03.2020 09:00;7;1;8;9;71
22.03.2020 10:00;6;1;4;4;78
22.03.2020 11:00;5;1;3;4;77
22.03.2020 12:00;6;1;4;5;77
22.03.2020 13:00;6;1;3;4;78
22.03.2020 14:00;6;1;3;4;78
22.03.2020 15:00;5;1;3;4;80
22.03.2020 16:00;5;1;3;4;81
22.03.2020 17:00;5;1;4;5;80
22.03.2020 18:00;6;1;6;7;78
22.03.2020 19:00;6;1;10;12;73
22.03.2020 20:00;9;2;18;21;65
22.03.2020 21:00;11;0;22;22;56
22.03.2020 22:00;10;1;23;24;56
22.03.2020 23:00;9;1;16;17;61
23.03.2020 00:00;10;0;16;16;62
23.03.2020 01:00;11;0;15;16;60
23.03.2020 02:00;11;0;15;15;57
23.03.2020 03:00;11;0;12;12;60
23.03.2020 04:00;11;0;14;13;57
23.03.2020 05:00;12;0;17;17;52
23.03.2020 06:00;13;0;24;25;44
23.03.2020 07:00;14;3;40;45;30
23.03.2020 08:00;17;10;41;55;32
23.03.2020 09:00;20;9;35;49;40
23.03.2020 10:00;17;6;23;32;53
23.03.2020 11:00;12;3;11;16;69
23.03.2020 12:00;12;3;9;13;74
23.03.2020 13:00;11;2;7;9;77
23.03.2020 14:00;11;2;7;10;80
23.03.2020 15:00;11;1;7;8;84
23.03.2020 16:00;11;1;6;7;85
23.03.2020 17:00;11;1;7;8;85
